"name","label","data_type","value_labels","n_missing","complete_rate","min","median","max","mean","sd","n_value_labels","hist","format.spss","display_width"
"r01otr","Otro país de residencia","numeric",NA,60059,0.004640448134705544,"3.2e+01","3.4e+02","8.3e+02",351.6892857142857,174.9335354363951,NA,"▅▇▅▂▂","F2.0","6"
"r02a","Tiene el hogar pupilos","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.9997845506223173,0.014676734282090188,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r02b","Total de pupilos","numeric",NA,60326,2.1544937768280814e-4,"1.0e+00","1.0e+00","3.0e+00",1.7692307692307692,1.0127393670836666,NA,"▇▁▁▁▅","F2.0","6"
"r02c","Hombres pupilos","numeric",NA,60326,2.1544937768280814e-4,"0.0e+00","1.0e+00","2.0e+00",0.6923076923076923,0.6304251719561152,NA,"▆▁▇▁▁","F2.0","6"
"r02d","Mujeres pupilas","numeric",NA,60326,2.1544937768280814e-4,"0.0e+00","1.0e+00","2.0e+00",1.0769230769230769,0.7595545253127499,NA,"▃▁▇▁▅","F2.0","6"
"r03","Realizó el hogar viajes turísticos o de negocios","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.9711960755067204,0.16725645593801877,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r0401","Viajes con pernoctación","numeric",NA,58601,0.02880392449327962,"0.0e+00","0.0e+00","1.0e+01",0.380897583429229,0.8603883793774701,NA,"▇▁▁▁▁","F2.0","6"
"r0402","Viajes de un día","numeric",NA,58601,0.02880392449327962,"0.0e+00","1.0e+00","1.0e+01",0.9482163406214039,0.949908176835567,NA,"▇▁▁▁▁","F2.0","6"
"r0501","Gasto en viajes con pernoctación","numeric",NA,59825,0.008518536932995202,"0.0e+00","3.0e+02","1.0e+09",124513881.4170428,330488134.3775851,NA,"▇▁▁▁▁","F8.2","7"
"r0502","Gasto en viajes de un día","numeric",NA,59004,0.022124993785114122,"0.0e+00","5.0e+01","1.0e+09",13483218.286382023,115374693.57686752,NA,"▇▁▁▁▁","F8.2","7"
"r06","Hay menores de edad cuyos padres no viven en el hogar","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.894645254313131,0.3070125166290607,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r06a","Ausencia por muerte","haven_labelled","1. No,
2. Padre,
3. Madre,
4. Ambos",53982,0.1053547456868692,"   1","   1","    4",1.137486235645745,0.43339168876592593,4,"▇▁▁▁▁▁▁▁","F1.0","6"
"r06b","Ausencia por migración","haven_labelled","1. No,
2. Padre,
3. Madre,
4. Ambos",53982,0.1053547456868692,"   1","   1","    4",1.1775994966179015,0.5220876800655927,4,"▇▁▁▁▁▁▁▁","F1.0","6"
"r06c","Ausencia por abandono","haven_labelled","1. No,
2. Padre,
3. Madre,
4. Ambos",53982,0.1053547456868692,"   1","   2","    4",2.0254837187352526,0.8449561263764432,4,"▃▁▇▁▁▁▁▂","F1.0","6"
"r06otr","Ausencia por otra razón","numeric",NA,60076,0.004358706640812726,"1.0e+00","1.0e+00","1.3e+01",1.4258555133079849,0.8699920647824169,NA,"▇▁▁▁▁","F2.0","6"
"r103","Relación de parentesco","haven_labelled","1. Jefe(a),
2. Esposa(o), compañera(o),
3. Hijo(a),
4. Padre/Madre,
5. Hermano(a),
6. Yerno/Nuera,
7. Nieto(a),
8. Suegro(a),
9. Otros familiares,
10. Empleada(o) doméstica(o),
11. Otros",0,1,"   1","   3","   11",2.72555063889027,1.9300176139066978,11,"▇▆▁▁▁▁▁▁","F2.0","6"
"r103otr","Otra relación de parentesco","numeric",NA,60086,0.004192976350287592,"1.0e+00","1.0e+00","3.0e+00",1.3122529644268774,0.4727998998295957,NA,"▇▁▃▁▁","F2.0","6"
"r104","Sexo","haven_labelled","1. Hombre,
2. Mujer",0,1,"   1","   2","    2",1.5328726031256732,0.49892235606397445,2,"▇▁▁▁▁▁▁▇","F1.0","6"
"r105m","Mes de nacimiento","haven_labelled","1. Enero,
2. Febrero,
3. Marzo,
4. Abril,
5. Mayo,
6. Junio,
7. Julio,
8. Agosto,
9. Septiembre,
10. Octubre,
11. Noviembre,
12. Diciembre",2172,0.9640033808979267,"   1","   6","   12",6.491189162239758,3.4539654243181674,12,"▇▃▇▅▃▇▅▇","F2.0","6"
"r105a","Año de nacimiento","numeric",NA,0,1,"1.9e+03","2.0e+03","2.0e+03",1988.4066689868907,21.863484441964943,NA,"▁▃▆▇▇","F4.0","6"
"r106","Edad en años cumplidos","numeric",NA,0,1,"0.0e+00","3.0e+01","9.8e+01",33.14580950960407,21.86694612174762,NA,"▇▇▆▃▁","F2.0","6"
"r107","Estado familiar","haven_labelled","1. Acompañado(a),
2. Casado(a),
3. Viudo(a),
4. Divorciado(a),
5. Separado(a),
6. Soltero(a)",11272,0.8131888165199954,"   1","   3","    6",3.639472557930992,2.0947974910595257,6,"▅▆▁▁▁▁▂▇","F1.0","6"
"r108a","Número de orden del padre (menores de edad)","numeric",NA,43137,0.2850892457614478,"1.0e+00","1.0e+00","9.9e+01",38.93866992210208,47.57437443872818,NA,"▇▁▁▁▅","F2.0","6"
"r108b","Numero de orden de la madre (menores de edad)","numeric",NA,43137,0.2850892457614478,"1.0e+00","2.0e+00","9.9e+01",10.962446227182886,28.252087348098843,NA,"▇▁▁▁▁","F2.0","6"
"r201a","Asiste a un centro de educación inicial (menores de 4 años)","haven_labelled","1. Sí,
2. No",56944,0.05626543363330516,"   1","   2","    2",1.9749631811487482,0.15625993936343865,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r202a","Sabe leer y escribir","haven_labelled","1. Sí,
2. No,
3. Sí, sólo leer",3395,0.9437345663666948,"   1","   1","    3",1.167234475976398,0.3907961108933346,3,"▇▁▁▂▁▁▁▁","F1.0","6"
"r202b","Donde aprendió a leer y escribir","haven_labelled","1. Centro educativo o escuela,
2. Familiares, amigo(a) o vecino(a),
3. Círculos de alfabetización,
4. Escuela nocturna,
5. Otros,
6. A distancia semi presencial,
7. A distancia",12152,0.7986045509537778,"   1","   1","    7",1.0181584244713304,0.1741330565741266,7,"▇▁▁▁▁▁▁▁","F1.0","6"
"r202botr","Otro lugar donde aprendió a leer y escribir","numeric",NA,60326,2.1544937768280814e-4,"1.0e+00","1.0e+00","1.0e+01",3.3846153846153846,2.9871519752227074,NA,"▇▁▅▁▁","F2.0","6"
"r203","Estudia actualmente","haven_labelled","1. Sí,
2. No",3395,0.9437345663666948,"   1","   2","    2",1.753354172520371,0.4310625550698836,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r204","Nivel que cursa actualmente","haven_labelled","0. Educación inicial,
1. Parvularia (1° a 3°),
2. Básica (1° a 9°),
3. Media (10° a 13°),
4. Superior universitario (1° a 15°),
4.1. Curso de nivelación (1°),
5. Superior no universitario (1° a 3°),
6. Educación especial (ciclos I, II, III, IV),
7. Otros",46294,0.2327681930426424,"   0","   2","    6",2.243503025987896,0.8525273487187378,9,"▁▂▇▂▁▂▁▁","F8.1","6"
"r204otr","Otro nivel que cursa actualmente","numeric",NA,60339,0,"     NA","     NA","     NA",NA,NA,NA," ","F2.0","6"
"r204g","Grado que cursa actualmente","numeric",NA,46301,0.23265218183927472,"1.0e+00","4.0e+00","1.3e+01",4.91672602934891,3.146283363693204,NA,"▇▃▃▂▁","F2.0","6"
"r205","Está repitiendo el grado que cursa","haven_labelled","1. Sí,
2. No",49835,0.17408309716766934,"   1","   2","    2",1.9612528560548363,0.19300090411023277,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r206a","Numero de veces que esta repitiendo el grado que cursa","numeric",NA,59932,0.0067452228243756185,"1.0e+00","1.0e+00","3.0e+00",1.3341523341523343,0.5713937729204117,NA,"▇▁▂▁▁","F1.0","6"
"r207","Razón por la que está repitiendo el grado","haven_labelled","1. Abandonó los estudios antes de finalizar el año escolar,
2. Reprobó o aplazó el año escolar,
3. Padre/Madre le matricularon en el mismo grado,
4. Otros",59932,0.0067452228243756185,"   1","   2","    4",1.8157248157248158,0.950990359048583,4,"▇▁▇▁▁▁▁▂","F1.0","6"
"r207otr","Otra razón por la que está repitiendo el grado","numeric",NA,60294,7.457863073634385e-4,"1.0e+00","1.0e+00","1.0e+00",1,0,NA,"▁▁▇▁▁","F2.0","6"
"r208","Razón por la que abandonó o reprobó el grado","haven_labelled","1. Necesita trabajar,
2. Problemas en el hogar,
3. Muy caro,
4. Por enfermedad,
5. Discapacidad,
6. Padre y/o madre no quieren que estudie,
7. Dificultades económicas,
8. La escuela está muy lejos,
9. No le interesa estudiar,
10. Trabajo doméstico y cuidado,
11. Repite mucho,
12. Cambio de domicilio,
13. La escuela está inhabilitada,
14. Por las maras,
15. Otros",59995,0.0057011219940668045,"   1","   9","   15",7.758720930232558,4.757370784883891,15,"▇▃▁▂▇▂▁▆","F2.0","6"
"r208otr","Otra razón por la que abandonó o reprobó el grado","numeric",NA,60273,0.0010938199174662655,"1.0e+00","9.0e+00","1.0e+01",8.606060606060606,1.9523460276434124,NA,"▁▁▁▁▇","F2.0","6"
"r209","Estudió la parvularia","haven_labelled","1. Sí,
2. No",49835,0.17408309716766934,"   1","   1","    2",1.0792079207920793,0.27007586006447143,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r210a","Tipo de centro de enseñanza al que asiste","haven_labelled","1. Público,
2. Laico,
3. Religioso",46209,0.2341769005121066,"   1","   1","    3",1.2251238499646142,0.5223357815078318,3,"▇▁▁▁▁▁▁▁","F1.0","6"
"r210b","Tiene el centro de enseñanza centro de cómputo o aula informática","haven_labelled","1. Sí,
2. No",46301,0.23265218183927472,"   1","   1","    2",1.2813791138338795,0.4496880177066592,2,"▇▁▁▁▁▁▁▃","F1.0","6"
"r210c","Tiene el centro de enseñanza biblioteca","haven_labelled","1. Sí,
2. No",46301,0.23265218183927472,"   1","   1","    2",1.4461461746687563,0.497109011140426,2,"▇▁▁▁▁▁▁▆","F1.0","6"
"r211a","Recibe gratis del centro de enseñanza asistencia médica","haven_labelled","1. Sí,
2. No",48030,0.2039974146074678,"   1","   2","    2",1.5851003330896092,0.4927247273042313,2,"▆▁▁▁▁▁▁▇","F1.0","6"
"r211b","Recibe gratis del centro de enseñanza alimentos","haven_labelled","1. Sí,
2. No",48030,0.2039974146074678,"   1","   1","    2",1.2527418961735315,0.4346018578678824,2,"▇▁▁▁▁▁▁▃","F1.0","6"
"r211c","Recibe gratis del centro de enseñanza textos","haven_labelled","1. Sí,
2. No",48030,0.2039974146074678,"   1","   1","    2",1.4932975871313674,0.49997538539821124,2,"▇▁▁▁▁▁▁▇","F1.0","6"
"r211d","Recibe gratis del centro de enseñanza beca para matrícula","haven_labelled","1. Sí,
2. No",48030,0.2039974146074678,"   1","   2","    2",1.9696969696969697,0.1714267893570782,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r211e","Recibe gratis del centro de enseñanza beca de cuota escolar","haven_labelled","1. Sí,
2. No",48030,0.2039974146074678,"   1","   2","    2",1.9679909009667722,0.17603134391734832,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r211f","Recibe gratis del centro de enseñanza zapatos","haven_labelled","1. Sí,
2. No",48030,0.2039974146074678,"   1","   1","    2",1.0840035746201966,0.2774044445508657,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r211g","Recibe gratis del centro de enseñanza útiles escolares","haven_labelled","1. Sí,
2. No",48030,0.2039974146074678,"   1","   1","    2",1.0831911609391502,0.2761821654183164,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r211h","Recibe gratis del centro de enseñanza uniformes","haven_labelled","1. Sí,
2. No",48030,0.2039974146074678,"   1","   1","    2",1.0876594361849055,0.28281046172310015,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r212","Ha asistido alguna vez a algún centro de enseñanza","haven_labelled","1. Sí,
2. No",17440,0.7109663733240524,"   1","   1","    2",1.145667731182545,0.35277690444627596,2,"▇▁▁▁▁▁▁▂","F1.0","6"
"r213","Tipo de centro de enseñanza al que asistió","haven_labelled","1. Público,
2. Laico,
3. Religioso",23689,0.6074015147748554,"   1","   1","    3",1.0843656207366985,0.29154649509224256,3,"▇▁▁▁▁▁▁▁","F1.0","6"
"r214","Último nivel cursado y aprobado","haven_labelled","0. Educación inicial,
1. Parvularia (1° a 3°),
2. Básica (1° a 9°),
3. Media (10° a 13°),
4. Superior universitario (1° a 15°),
5. Superior no universitario (1° a 3°),
6. Educación especial (ciclos I, II, III, IV),
7. Otros,
8. Ninguno",23689,0.6074015147748554,"   0","   2","    8",2.631350613915416,1.0438577284571458,9,"▁▇▃▁▁▁▁▁","F1.0","6"
"r214otr","Otro último nivel cursado y aprobado","numeric",NA,60339,0,"     NA","     NA","     NA",NA,NA,NA," ","F2.0","6"
"r215","Último grado que aprobó","numeric",NA,24381,0.5959329786705116,"1.0e+00","7.0e+00","1.5e+01",7.1577395850714725,3.552690804898406,NA,"▆▇▆▇▁","F1.0","6"
"r216a","Repitió el último grado que aprobó","haven_labelled","1. Sí,
2. No",28401,0.5293094018793815,"   1","   2","    2",1.9907320433339595,0.09582457487894024,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r216b","Número de veces que repitió el último grado que aprobó","numeric",NA,60043,0.0049056165995459144,"1.0e+00","2.0e+00","3.0e+00",1.8412162162162162,0.721432572373819,NA,"▆▁▇▁▃","F1.0","6"
"r217","Título o diploma que obtuvo en el nivel más alto que aprobó","haven_labelled","1. No obtuvo,
2. Bachillerato general,
3. Bachillerato técnico,
4. Profesorado,
5. Técnico superior no universitario,
6. Título universitario de 3 años,
7. Título universitario de 5 años,
8. Título universitario de más de 5 años (medicina),
9. Post-grado,
10. Otros",24367,0.5961650010772469,"   1","   1","    9",1.957161125319693,1.6483306211249786,10,"▇▂▁▁▁▁▁▁","F2.0","6"
"r217otro","Otro título o diploma que obtuvo en el nivel más alto que aprobó","numeric",NA,60339,0,"     NA","     NA","     NA",NA,NA,NA," ","F2.0","6"
"r218","Carrera en la cual se graduó de pregrado o postgrado","haven_labelled","1. Administración de empresas/Mercadeo,
2. Contabilidad,
3. Derecho,
4. Comunicaciones,
5. Medicina,
6. Ingeniería,
7. Psicología,
8. Otros",58031,0.03825055105321595,"   1","   6","    8",5.186741767764298,2.763195029286119,8,"▃▂▂▁▁▃▁▇","F1.0","6"
"r218otr","Otra carrera en la cual se graduó de pregrado o postgrado","numeric",NA,59464,0.014501400420954935,"1.0e+00","8.0e+00","2.9e+01",9.225142857142858,5.003047910514179,NA,"▃▇▂▁▁","F2.0","6"
"r219","Razón por la que no estudia actualmente","haven_labelled","1. Necesita trabajar,
2. Causas del hogar,
3. Muy caro,
4. Enfermedad,
5. Discapacidad,
6. Padre y/o madre no quieren,
7. Por la edad,
8. Finalizó sus estudios,
9. No hay escuela cercana,
10. No le interesa,
11. Repite mucho,
12. Trabajo doméstico y cuidado,
13. Centro de enseñanza inhabilitado,
14. No hay escuela para adultos,
15. Por embarazo,
16. Por maternidad,
17. Otros,
18. Violencia o inseguridad",17440,0.7109663733240524,"   1","   2","   18",4.599104874239493,4.016706584130942,18,"▇▁▂▁▂▁▁▁","F2.0","6"
"r219otr","Otra razón por la que no estudia actualmente","numeric",NA,60218,0.0020053365153549496,"1.0e+00","2.4e+01","6.6e+01",30.826446280991735,24.62203541747054,NA,"▇▅▂▂▇","F2.0","6"
"r220a1","Gastó anualmente en matrícula","haven_labelled","1. Sí,
2. No",46209,0.2341769005121066,"   0","   1","    1",0.8278839348903043,0.3774946493964761,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r220a2","Monto anual gastado en matrícula","numeric",NA,58184,0.035714877608180484,"5.0e+00","8.5e+01","1.0e+03",128.5589837587007,128.64288747064404,NA,"▇▂▁▁▁","F8.2",NA
"r220b1","Gastó anualmente en útiles","haven_labelled","1. Sí,
2. No",46209,0.2341769005121066,"   0","   1","    1",0.5147204529370134,0.4998009474110558,2,"▇▁▁▁▁▁▁▇","F1.0","6"
"r220b2","Monto anual gastado en útiles","numeric",NA,53616,0.1114204743200915,"1.0e+00","2.0e+01","4.0e+02",27.74606574445932,29.96215727474942,NA,"▇▁▁▁▁","F8.2",NA
"r220c1","Gastó anualmente en uniformes","haven_labelled","1. Sí,
2. No",46209,0.2341769005121066,"   0","   1","    1",0.7874734607218684,0.40910983177097915,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r220c2","Monto anual gastado en uniformes","numeric",NA,57399,0.04872470541440854,"5.0e+00","1.7e+01","3.0e+02",25.434948979591837,23.660464520325313,NA,"▇▁▁▁▁","F8.2","7"
"r220d1","Gastó anualmente en textos","haven_labelled","1. Sí,
2. No",46209,0.2341769005121066,"   0","   1","    1",0.7517338995046001,0.432022282811976,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r220d2","Monto anual gastado en textos","numeric",NA,57075,0.05409436682742508,"5.0e+00","2.0e+01","3.5e+02",38.072303921568626,49.25863141942635,NA,"▇▁▁▁▁","F8.2","7"
"r220e1","Gastó anualmente en calzado escolar","haven_labelled","1. Sí,
2. No",46209,0.2341769005121066,"   0","   1","    1",0.8116065109695683,0.39103990094798885,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r220e2","Monto anual gastado en calzado escolar","numeric",NA,57722,0.043371617030444676,"5.0e+00","2.5e+01","2.5e+02",28.3222200993504,21.01342133733014,NA,"▇▁▁▁▁","F8.2","7"
"r220f1","Gastó anualmente en cuota de padres/madres de familia","haven_labelled","1. Sí,
2. No",46209,0.2341769005121066,"   0","   1","    1",0.9901627742392074,0.09869723473640941,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r220f2","Monto anual en cuota de padres/madres de familia","numeric",NA,60261,0.0012926962660965158,"1.0e+00","5.0e+00","2.0e+01",8.168589743589743,6.357994808534212,NA,"▇▂▅▂▃","F8.2","7"
"r221a1","Gastó mensualmente en cuota escolar","haven_labelled","1. Sí,
2. No",46209,0.2341769005121066,"   0","   1","    1",0.8319179051663128,0.3739524046347676,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r221a2","Monto mensual en cuota escolar","numeric",NA,58227,0.03500223735892205,"1.0e+00","4.7e+01","1.8e+02",51.11362215909091,33.44128980402434,NA,"▇▆▃▁▁","F8.2","7"
"r221b1","Gastó mensualmente en transporte","haven_labelled","1. Sí,
2. No",46209,0.2341769005121066,"   0","   1","    1",0.7762208067940553,0.4167905468025186,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r221b2","Monto mensual en transporte","numeric",NA,57219,0.051707850643862185,"1.0e+00","1.5e+01","1.3e+02",19.4319391025641,17.458406529988494,NA,"▇▂▁▁▁","F8.2","7"
"r221c1","Gastó mensualmente en refrigerio","haven_labelled","1. Sí,
2. No",46209,0.2341769005121066,"   0","   0","    1",0.2861995753715499,0.45199982002097255,2,"▇▁▁▁▁▁▁▃","F1.0","6"
"r221c2","Monto mensual en refrigerio","numeric",NA,50358,0.16541540297320145,"1.0e+00","2.0e+01","1.0e+02",21.897880973850317,16.10129423743634,NA,"▇▂▁▁▁","F8.2","7"
"r221d1","Tuvo otros gastos mensuales escolares","haven_labelled","1. Sí,
2. No",46209,0.2341769005121066,"   0","   1","    1",0.9745930644019816,0.1573631969246919,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r221d2","Monto mensual en otros gastos","numeric",NA,59996,0.005684548965014358,"1.0e+00","6.0e+00","3.0e+02",29.092419825072888,56.98769984993081,NA,"▇▁▁▁▁","F8.2","7"
"gasto_mat_iniciacion","Monto anual gastado en educación el año anterior para este año","numeric",NA,60289,8.286514526260058e-4,"1.0e+01","2.5e+01","1.5e+02",34.94,29.0716286409402,NA,"▇▂▂▁▁","F8.2","7"
"r301","Tipo de vivienda","haven_labelled","1. Casa privada o independiente,
2. Apartamento,
3. Condominio,
4. Pieza en una casa,
5. Pieza en un mesón,
6. Casa improvisada,
7. Rancho,
8. Temporal (Fenómenos naturales: terremotos, inundaciones, etc),
9. Otro tipo de vivienda",0,1,"   1","   1","    7",1.1361640066955037,0.6959355124901965,9,"▇▁▁▁▁▁▁▁","F1.0","6"
"r301otr","Otro tipo de vivienda","numeric",NA,60339,0,"     NA","     NA","     NA",NA,NA,NA," ","F2.0","6"
"r301b","Número de pisos (Concominio)","numeric",NA,60121,0.0036129203334493987,"2.0e+00","3.0e+00","5.0e+00",3.13302752293578,1.0757961403744332,NA,"▇▂▁▇▂","F2.0","6"
"r301c","Vivienda en buen estado","haven_labelled","1. Sí,
2. No",393,0.9934867995823596,"   1","   1","    2",1.0883461782270711,0.2838000609646584,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r302","Material predominante en el techo","haven_labelled","1. Losa de concreto,
2. Teja de barro o cemento,
3. Lámina de asbesto o fibra de cemento,
4. Lámina metálica,
5. Paja o palma,
6. Materiales de desecho,
7. Otros materiales",0,1,"   1","   4","    7",3.287641492235536,0.911981143935461,7,"▁▃▂▇▁▁▁▁","F1.0","6"
"r302otr","Otro material predominante en el techo","numeric",NA,60326,2.1544937768280814e-4,"1.0e+00","5.0e+00","9.0e+00",3.769230769230769,3.004270464795243,NA,"▇▁▇▁▂","F2.0","6"
"r302b","Techo en buen estado","haven_labelled","1. Sí,
2. No",22,0.9996353933608446,"   1","   1","    2",1.0969212659780825,0.2958529792461178,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r303","Material predominante en las paredes","haven_labelled","1. Concreto o mixto,
2. Bahareque,
3. Adobe,
4. Madera,
5. Lámina metálica,
6. Paja o palma,
7. Materiales de desecho,
8. Otros materiales",0,1,"   1","   1","    8",1.6820464376274051,1.3099052321033555,8,"▇▁▂▁▁▁▁▁","F1.0","6"
"r303otr","Otro material predominante en las paredes","numeric",NA,60093,0.004076965146919909,"1.0e+00","2.0e+00","6.0e+00",1.934959349593496,0.9279324165958268,NA,"▇▂▁▁▁","F2.0","6"
"r303b","Paredes en buen estado","haven_labelled","1. Sí,
2. No",91,0.9984918543562207,"   1","   1","    2",1.0829903067321738,0.27586985863356583,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r304","Material predominante en el piso","haven_labelled","1. Ladrillo cerámico,
2. Ladrillo de cemento,
3. Ladrillo de barro,
4. Cemento,
5. Tierra,
6. Otros materiales",0,1,"   1","   2","    6",2.7335388388935846,1.466972272328176,6,"▇▇▁▁▇▁▃▁","F1.0","6"
"r304otr","Otro material predominante en el piso","numeric",NA,60269,0.001160112033676386,"1.0e+00","4.0e+00","6.0e+00",4.428571428571429,1.136628992168733,NA,"▁▁▇▁▃","F2.0","6"
"r305","Habitaciones de uso exclusivo del hogar","numeric",NA,0,1,"1.0e+00","3.0e+00","1.0e+01",2.8004110111205023,1.3676326757032518,NA,"▆▇▁▁▁","F2.0","6"
"r306","Habitaciones utilizadas exclusivamente como dormitorios","numeric",NA,0,1,"0.0e+00","2.0e+00","9.0e+00",1.641210494041996,1.2409609940800665,NA,"▇▇▁▁▁","F2.0","6"
"r307","Habitaciones utilizadas exclusivamente para trabajar o para negocio","numeric",NA,0,1,"0.0e+00","0.0e+00","5.0e+00",0.021826679262168747,0.15662919106554415,NA,"▇▁▁▁▁","F1.0","6"
"r308","Forma de tenencia de la vivienda","haven_labelled","1. Inquilino(a),
2. Propietario(a) de la vivienda pero la está pagando a plazos,
3. Propietario(a),
4. Propietario(a) de la vivienda en terreno público,
5. Propietario(a) de la vivienda en terreno privado,
5.1. Propietario(a) de la vivienda en terreno privado de familiar,
6. Colono(a),
7. Guardián de la vivienda,
8. Ocupante gratuito,
9. Otros",0,1,"   1","   3","    9",4.062104111768508,2.311054085149651,10,"▂▇▁▁▁▁▃▁","F1.0","6"
"r308otr","Otra forma de tenencia de la vivienda","numeric",NA,60333,9.943817431512514e-5,"1.0e+00","1.0e+00","1.0e+00",1,0,NA,"▁▁▇▁▁","F2.0","6"
"r308b","Número de orden del propietario","numeric",NA,25862,0.5713883226437295,"1.0e+00","1.0e+00","7.0e+00",1.2109812338660557,0.5979652455436913,NA,"▇▁▁▁▁","F2.0","6"
"r308c","Cuota mensual (alquiler o pago a plazos)","numeric",NA,52381,0.1318881651999536,"1.0e+01","8.2e+01","1.6e+03",119.31365544106559,128.62260062240748,NA,"▇▁▁▁▁","F8.2","7"
"r309","Paga con algún bien o servicio el uso de la vivienda","haven_labelled","1. Sí,
2. No",46348,0.23187324947380628,"   1","   2","    2",1.935744407118862,0.24521645439647877,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r310","Valor que tendrían los bienes o servicios pagados","numeric",NA,59448,0.014766568885795306,"1.0e+01","5.0e+01","1.5e+03",72.68350168350169,117.389473464654,NA,"▇▁▁▁▁","F8.2","7"
"r310a","Valor que pagaría por mes si tuviera que alquilar la vivienda","numeric",NA,9072,0.8496494804355392,"0.0e+00","6.0e+01","1.0e+03",81.4189215284686,83.01308248854876,NA,"▇▁▁▁▁","F8.2","11"
"r311","Tipo de alumbrado de la vivienda","haven_labelled","1. Electricidad,
2. Conexión eléctrica del vecino(a),
3. Kerosene (gas),
4. Candela,
5. Panel solar,
6. Generador eléctrico,
7. Otra clase",0,1,"   1","   1","    7",1.208306402161123,0.6453170038471182,7,"▇▁▁▁▁▁▁▁","F1.0","6"
"r311otr","Otro tipo de alumbrado de la vivienda","numeric",NA,60019,0.005303369296806415,"3.0e+00","5.0e+00","6.0e+00",4.96875,0.34371882873773457,NA,"▁▁▁▇▁","F2.0","6"
"r312","Tiene la vivienda servicio de agua por cañería","haven_labelled","1. Dentro de la vivienda con abastecimiento público (ANDA),
2. Dentro de la vivienda con otro tipo de abastecimiento,
3. Fuera de la vivienda pero dentro de la propiedad con abastecimiento público (ANDA),
4. Fuera de la vivienda pero dentro de la propiedad con otro tipo de abastecimiento,
4.1. Tubería por poliducto (buen estado),
5. No tiene,
6. Tiene pero no le cae (por más de un mes)",0,1,"   1","   4","    6",3.2413049603075956,1.4792222526474486,7,"▅▂▁▂▇▁▅▁","F2.1","6"
"r312d","Días de la última semana que le cayó agua","numeric",NA,12984,0.7848157907820812,"0.0e+00","7.0e+00","7.0e+00",5.341378946256995,2.1351635993022025,NA,"▁▁▃▁▇","F1.0","6"
"r312h","Horas al día de la última semana que le cayo agua","numeric",NA,12984,0.7848157907820812,"0.0e+00","2.0e+01","2.4e+01",15.129870129870131,9.309742842537254,NA,"▃▂▂▁▇","F2.0","6"
"r313","Forma de abastecimiento de agua de la vivienda","haven_labelled","1. Cañería del vecino(a),
2. Pila, chorro público o cantarera,
3. Camión, carreta o pipa,
4. Pozo con tubería privado,
4.1. Pozo con tubería público,
5. Pozo protegido privado,
5.1. Pozo protegido público,
6. Pozo no protegido privado,
6.1. . 'Pozo no protegido público',
7. Ojo de agua, río o quebrada,
8. Manantial protegido,
9. Manantial no protegido,
10. Colecta agua lluvia,
11. Acarreo de cañería del vecino(a),
12. Chorro común,
13. Otros medios",47355,0.2151842092179188,"   1","   3","   13",3.9066158348736906,3.1534068178752537,16,"▇▃▂▂▁▁▁▁","F2.1","6"
"r313otr","Otra forma de abastecimiento de agua de la vivienda","numeric",NA,60078,0.0043255605827077215,"1.0e+00","2.0e+00","2.0e+00",1.842911877394636,0.36458293861289737,NA,"▂▁▁▁▇","F2.0","6"
"r314","Tiene servicio sanitario de la vivienda","haven_labelled","1. Sí, dentro de la vivienda,
2. Sí, fuera de la vivienda,
3. Sí tiene pero no lo utiliza,
4. No tiene",0,1,"   1","   2","    4",1.797046686222841,0.7289380084509852,4,"▅▁▇▁▁▁▁▁","F1.0","6"
"r315","Cuenta con acceso a servicio sanitario la vivienda","numeric",NA,56605,0.0618836904821094,"1.0e+00","1.0e+00","2.0e+00",1.2742367434386717,0.44618860206125377,NA,"▇▁▁▁▃","F1.0","6"
